Order,Long,Lat
14486,-73.6475,-39.951348
14485,-73.64662,-39.952228
14484,-73.64574,-39.951935
14483,-73.645153,-39.952815
14482,-73.642513,-39.952815
14481,-73.641633,-39.952228
14480,-73.638406,-39.952228
14479,-73.637526,-39.951348
14478,-73.635766,-39.951348
14477,-73.634886,-39.952228
14476,-73.629899,-39.952228
14475,-73.629312,-39.952815
14474,-73.628432,-39.952815
14473,-73.627552,-39.953695
14472,-73.623445,-39.953695
14471,-73.622565,-39.954575
14470,-73.621685,-39.954575
14469,-73.620805,-39.955455
14468,-73.617578,-39.955455
14467,-73.616698,-39.954575
14466,-73.614938,-39.954575
14465,-73.614058,-39.953695
14464,-73.613471,-39.953695
14463,-73.612591,-39.952815
14462,-73.611711,-39.952815
14461,-73.610831,-39.952228
14460,-73.605844,-39.952228
14459,-73.604964,-39.952815
14458,-73.604084,-39.952815
14457,-73.603203,-39.953695
14456,-73.599977,-39.953695
14455,-73.599096,-39.952815
14454,-73.59499,-39.952815
14453,-73.589709,-39.947534
14452,-73.589709,-39.946654
14451,-73.587069,-39.944307
14450,-73.587069,-39.943427
14449,-73.586189,-39.942547
14448,-73.586189,-39.940787
14447,-73.585309,-39.939907
14446,-73.585309,-39.939027
14445,-73.586776,-39.937854
14444,-73.587656,-39.937854
14443,-73.588242,-39.936973
14442,-73.590883,-39.936973
14441,-73.591763,-39.936387
14440,-73.594109,-39.936387
14439,-73.59499,-39.935507
14438,-73.59675,-39.935507
14437,-73.597923,-39.93404
14436,-73.597923,-39.931693
14435,-73.59499,-39.92876
14434,-73.593523,-39.92876
14433,-73.591763,-39.926999
14432,-73.582375,-39.926999
14431,-73.581789,-39.926119
14430,-73.580909,-39.926119
14429,-73.580028,-39.925533
14428,-73.579148,-39.925533
14427,-73.578268,-39.924653
14426,-73.576802,-39.924653
14425,-73.575921,-39.925533
14424,-73.575041,-39.924653
14423,-73.574161,-39.924653
14422,-73.573281,-39.923773
14421,-73.572401,-39.923773
14420,-73.571815,-39.924653
14419,-73.570054,-39.924653
14418,-73.569174,-39.923773
14417,-73.563307,-39.923773
14416,-73.562427,-39.922892
14415,-73.55832,-39.922892
14414,-73.55744,-39.923773
14413,-73.551573,-39.923773
14412,-73.550693,-39.922892
14411,-73.548346,-39.922892
14410,-73.547466,-39.922012
14409,-73.546586,-39.922012
14408,-73.545706,-39.921132
14407,-73.545119,-39.921132
14406,-73.543359,-39.919666
14405,-73.539252,-39.919666
14404,-73.538372,-39.918785
14403,-73.537492,-39.918785
14402,-73.537199,-39.918492
14401,-73.537199,-39.916732
14400,-73.535732,-39.915559
14399,-73.535145,-39.915559
14398,-73.533385,-39.913798
14397,-73.528398,-39.913798
14396,-73.526638,-39.912038
14395,-73.519891,-39.912038
14394,-73.519011,-39.911158
14393,-73.518424,-39.911158
14392,-73.516957,-39.909985
14391,-73.517251,-39.909105
14390,-73.516664,-39.908811
14389,-73.515784,-39.908811
14388,-73.51549,-39.908225
14387,-73.51549,-39.907638
14386,-73.514904,-39.907051
14385,-73.514317,-39.907051
14384,-73.51373,-39.906758
14383,-73.51373,-39.904998
14382,-73.513437,-39.904704
14381,-73.511677,-39.904704
14380,-73.511384,-39.904118
14379,-73.511384,-39.901771
14378,-73.512264,-39.900891
14377,-73.511677,-39.900304
14376,-73.50933,-39.900304
14375,-73.50845,-39.899717
14374,-73.50493,-39.899717
14373,-73.503463,-39.897957
14372,-73.499063,-39.897957
14371,-73.498476,-39.897077
14370,-73.497596,-39.897077
14369,-73.496716,-39.896197
14368,-73.495836,-39.896197
14367,-73.494956,-39.895317
14366,-73.494369,-39.895317
14365,-73.492022,-39.893264
14364,-73.492022,-39.892384
14363,-73.491142,-39.891797
14362,-73.491142,-39.890917
14361,-73.489969,-39.889743
14360,-73.489089,-39.889743
14359,-73.488502,-39.888863
14358,-73.487622,-39.888863
14357,-73.485568,-39.88681
14356,-73.485568,-39.88329
14355,-73.484688,-39.88241
14354,-73.484688,-39.881823
14353,-73.480581,-39.877423
14352,-73.480288,-39.875076
14351,-73.479701,-39.874196
14350,-73.479701,-39.871555
14349,-73.478821,-39.870969
14348,-73.478821,-39.869209
14347,-73.478234,-39.868622
14346,-73.477648,-39.868622
14345,-73.477061,-39.868329
14344,-73.477061,-39.867448
14343,-73.470607,-39.860701
14342,-73.470314,-39.860115
14341,-73.471194,-39.859235
14340,-73.471194,-39.858354
14339,-73.470314,-39.857474
14338,-73.470314,-39.855714
14337,-73.471194,-39.854834
14336,-73.471194,-39.854248
14335,-73.469727,-39.852487
14334,-73.469727,-39.851607
14333,-73.470607,-39.850727
14332,-73.470314,-39.84838
14331,-73.470021,-39.848087
14330,-73.463273,-39.848087
14329,-73.462393,-39.848674
14328,-73.461807,-39.848674
14327,-73.460927,-39.849554
14326,-73.460046,-39.849554
14325,-73.459166,-39.848674
14324,-73.453299,-39.848674
14323,-73.452419,-39.849554
14322,-73.451539,-39.849554
14321,-73.450953,-39.850434
14320,-73.448312,-39.850434
14319,-73.447139,-39.851607
14318,-73.447139,-39.852487
14317,-73.446259,-39.853367
14316,-73.446259,-39.856008
14315,-73.445965,-39.856301
14314,-73.445085,-39.856301
14313,-73.443619,-39.857474
14312,-73.443912,-39.858354
14311,-73.443325,-39.858648
14310,-73.442445,-39.858648
14309,-73.441565,-39.858061
14308,-73.434231,-39.858061
14307,-73.432178,-39.860115
14306,-73.432178,-39.862461
14305,-73.431591,-39.863048
14304,-73.431004,-39.863048
14303,-73.430124,-39.863635
14302,-73.428364,-39.863928
14301,-73.426311,-39.865688
14300,-73.426311,-39.866568
14299,-73.424551,-39.868329
14298,-73.424551,-39.870969
14297,-73.426311,-39.872435
14296,-73.424551,-39.874196
14295,-73.424551,-39.879183
14294,-73.426604,-39.881236
14293,-73.427484,-39.881236
14292,-73.428364,-39.882116
14291,-73.430124,-39.882116
14290,-73.430418,-39.88241
14289,-73.430418,-39.88329
14288,-73.430124,-39.883876
14287,-73.429244,-39.883876
14286,-73.428364,-39.884463
14285,-73.427484,-39.884463
14284,-73.425431,-39.88681
14283,-73.425431,-39.887397
14282,-73.425137,-39.887983
14281,-73.423377,-39.887983
14280,-73.422497,-39.888863
14279,-73.421617,-39.888863
14278,-73.41927,-39.89121
14277,-73.41663,-39.89121
14276,-73.416337,-39.891797
14275,-73.416337,-39.892384
14274,-73.415457,-39.893264
14273,-73.415457,-39.894144
14272,-73.414283,-39.895317
14271,-73.412523,-39.895317
14270,-73.41135,-39.896784
14269,-73.41135,-39.897664
14268,-73.410763,-39.897957
14267,-73.409296,-39.897957
14266,-73.408709,-39.898251
14265,-73.408709,-39.900011
14264,-73.407536,-39.901184
14263,-73.406656,-39.901184
14262,-73.403722,-39.904118
14261,-73.405483,-39.905878
14260,-73.405483,-39.908225
14259,-73.404603,-39.909105
14258,-73.404603,-39.909985
14257,-73.403722,-39.910865
14256,-73.403722,-39.911745
14255,-73.402842,-39.912625
14254,-73.402842,-39.914092
14253,-73.404309,-39.915559
14252,-73.404896,-39.915559
14251,-73.406363,-39.916732
14250,-73.406363,-39.918492
14249,-73.405776,-39.918785
14248,-73.404309,-39.917025
14247,-73.402842,-39.918492
14246,-73.402842,-39.919959
14245,-73.405483,-39.922599
14244,-73.405483,-39.924066
14243,-73.404309,-39.925533
14242,-73.403429,-39.925533
14241,-73.401669,-39.923773
14240,-73.400789,-39.923773
14239,-73.400496,-39.924066
14238,-73.400496,-39.929933
14237,-73.398735,-39.931693
14236,-73.398735,-39.932573
14235,-73.397269,-39.934333
14234,-73.397269,-39.93492
14233,-73.393748,-39.93844
14232,-73.393748,-39.93932
14231,-73.391695,-39.941374
14230,-73.391402,-39.940787
14229,-73.391402,-39.939907
14228,-73.390815,-39.939614
14227,-73.380841,-39.939614
14226,-73.379961,-39.940494
14225,-73.379667,-39.939907
14224,-73.379667,-39.93844
14223,-73.37644,-39.93492
14222,-73.377027,-39.934333
14221,-73.377027,-39.933453
14220,-73.379667,-39.930813
14219,-73.379667,-39.929933
14218,-73.383774,-39.925826
14217,-73.383774,-39.924946
14216,-73.382894,-39.924066
14215,-73.383774,-39.923479
14214,-73.383774,-39.922599
14213,-73.384654,-39.921719
14212,-73.384654,-39.914972
14211,-73.383774,-39.914092
14210,-73.383774,-39.911745
14209,-73.384654,-39.910865
14208,-73.384654,-39.909105
14207,-73.385828,-39.907931
14206,-73.386708,-39.907931
14205,-73.387588,-39.907051
14204,-73.388468,-39.907051
14203,-73.388761,-39.906758
14202,-73.388761,-39.905878
14201,-73.387881,-39.904998
14200,-73.387881,-39.903238
14199,-73.387588,-39.902944
14198,-73.386708,-39.902944
14197,-73.385828,-39.902064
14196,-73.383188,-39.902064
14195,-73.382894,-39.901771
14194,-73.383774,-39.900891
14193,-73.383774,-39.900011
14192,-73.384654,-39.899131
14191,-73.384654,-39.898251
14190,-73.382894,-39.896784
14189,-73.382894,-39.895904
14188,-73.380547,-39.893264
14187,-73.380547,-39.892384
14186,-73.379081,-39.89121
14185,-73.377614,-39.89121
14184,-73.376734,-39.89209
14183,-73.375854,-39.89209
14182,-73.374974,-39.89297
14181,-73.374094,-39.89297
14180,-73.373507,-39.89385
14179,-73.371747,-39.89385
14178,-73.370867,-39.89473
14177,-73.369107,-39.89473
14176,-73.368227,-39.89561
14175,-73.36764,-39.895317
14174,-73.36676,-39.896197
14173,-73.36588,-39.896197
14172,-73.364706,-39.897664
14171,-73.364706,-39.898251
14170,-73.362946,-39.900011
14169,-73.362946,-39.900891
14168,-73.362066,-39.901771
14167,-73.362066,-39.904998
14166,-73.361186,-39.905878
14165,-73.361186,-39.907638
14164,-73.360599,-39.908225
14163,-73.360306,-39.909105
14162,-73.360013,-39.909691
14161,-73.359133,-39.909691
14160,-73.358839,-39.909985
14159,-73.358839,-39.910865
14158,-73.357666,-39.912038
14157,-73.350919,-39.912038
14156,-73.350332,-39.911745
14155,-73.350332,-39.908225
14154,-73.350039,-39.907931
14153,-73.348278,-39.907931
14152,-73.347692,-39.907051
14151,-73.344172,-39.907051
14150,-73.342411,-39.908811
14149,-73.340945,-39.908811
14148,-73.340358,-39.909105
14147,-73.340358,-39.913505
14146,-73.340065,-39.913798
14145,-73.338304,-39.913798
14144,-73.336251,-39.915852
14143,-73.336251,-39.918199
14142,-73.337131,-39.919079
14141,-73.335371,-39.920839
14140,-73.335371,-39.921719
14139,-73.336251,-39.922599
14138,-73.336251,-39.923186
14137,-73.337131,-39.924066
14136,-73.337131,-39.928173
14135,-73.335958,-39.92964
14134,-73.335078,-39.92964
14133,-73.334197,-39.93052
14132,-73.333317,-39.93052
14131,-73.333024,-39.930813
14130,-73.333024,-39.932573
14129,-73.332144,-39.933453
14128,-73.332144,-39.934333
14127,-73.329504,-39.93668
14126,-73.329504,-39.939907
14125,-73.328037,-39.941667
14124,-73.328037,-39.946654
14123,-73.32745,-39.947241
14122,-73.32657,-39.947241
14121,-73.32569,-39.947828
14120,-73.323343,-39.947828
14119,-73.322463,-39.948708
14118,-73.32129,-39.947534
14117,-73.32217,-39.946654
14116,-73.32217,-39.944894
14115,-73.321583,-39.944601
14114,-73.316009,-39.944601
14113,-73.315129,-39.943721
14112,-73.314249,-39.943721
14111,-73.313663,-39.943427
14110,-73.313663,-39.942547
14109,-73.314249,-39.942254
14108,-73.316009,-39.94196
14107,-73.316596,-39.94108
14106,-73.317476,-39.941374
14105,-73.31865,-39.939907
14104,-73.31865,-39.93844
14103,-73.319236,-39.937854
14102,-73.320116,-39.937854
14101,-73.320703,-39.936973
14100,-73.321583,-39.937267
14099,-73.324223,-39.934627
14098,-73.325103,-39.934627
14097,-73.326864,-39.932866
14096,-73.32745,-39.932866
14095,-73.332144,-39.928466
14094,-73.331264,-39.927586
14093,-73.331264,-39.924946
14092,-73.328624,-39.922599
14091,-73.328917,-39.921719
14090,-73.328037,-39.920839
14089,-73.328037,-39.918199
14088,-73.330971,-39.915559
14087,-73.331557,-39.915559
14086,-73.333904,-39.913212
14085,-73.333904,-39.911745
14084,-73.334491,-39.910865
14083,-73.334491,-39.909105
14082,-73.333904,-39.908225
14081,-73.333904,-39.907638
14080,-73.334197,-39.907051
14079,-73.335078,-39.907051
14078,-73.335958,-39.906171
14077,-73.336838,-39.906171
14076,-73.338011,-39.904998
14075,-73.338011,-39.904118
14074,-73.339184,-39.902944
14073,-73.340945,-39.902944
14072,-73.341531,-39.902064
14071,-73.343291,-39.902064
14070,-73.344172,-39.901184
14069,-73.345932,-39.901184
14068,-73.346225,-39.900891
14067,-73.346225,-39.898251
14066,-73.345932,-39.897957
14065,-73.345052,-39.897957
14064,-73.344465,-39.897664
14063,-73.344465,-39.895904
14062,-73.344172,-39.89561
14061,-73.343291,-39.895317
14060,-73.340945,-39.897957
14059,-73.339184,-39.897957
14058,-73.338304,-39.897077
14057,-73.336838,-39.897077
14056,-73.335958,-39.897957
14055,-73.334197,-39.897957
14054,-73.333611,-39.897664
14053,-73.335958,-39.895317
14052,-73.338304,-39.895317
14051,-73.339184,-39.896197
14050,-73.340945,-39.896197
14049,-73.341238,-39.895904
14048,-73.341238,-39.895024
14047,-73.342411,-39.89385
14046,-73.344172,-39.89385
14045,-73.345052,-39.89297
14044,-73.349159,-39.89297
14043,-73.350919,-39.89121
14042,-73.351799,-39.89121
14041,-73.353265,-39.88945
14040,-73.357666,-39.88945
14039,-73.358253,-39.888863
14038,-73.359133,-39.888863
14037,-73.359719,-39.888277
14036,-73.359719,-39.88681
14035,-73.360013,-39.886223
14034,-73.360893,-39.886223
14033,-73.361773,-39.887103
14032,-73.362653,-39.887103
14031,-73.363533,-39.887983
14030,-73.363826,-39.887397
14029,-73.363826,-39.886516
14028,-73.365,-39.885343
14027,-73.369107,-39.885343
14026,-73.369987,-39.884463
14025,-73.370867,-39.884756
14024,-73.371747,-39.883876
14023,-73.372334,-39.883876
14022,-73.373507,-39.882996
14021,-73.374094,-39.882996
14020,-73.374974,-39.882116
14019,-73.375854,-39.882996
14018,-73.376734,-39.882996
14017,-73.377614,-39.883876
14016,-73.381721,-39.883876
14015,-73.382014,-39.88329
14014,-73.382014,-39.882703
14013,-73.382894,-39.881823
14012,-73.382894,-39.879183
14011,-73.382014,-39.878303
14010,-73.382014,-39.876836
14009,-73.382894,-39.875956
14008,-73.382894,-39.875076
14007,-73.382601,-39.874489
14006,-73.379961,-39.874782
14005,-73.379081,-39.873609
14004,-73.378494,-39.873609
14003,-73.377907,-39.873316
14002,-73.377907,-39.872435
14001,-73.377614,-39.872142
14000,-73.376734,-39.872142
13999,-73.375854,-39.871262
13998,-73.374094,-39.871262
13997,-73.373507,-39.870382
13996,-73.371747,-39.870382
13995,-73.370867,-39.869502
13994,-73.368227,-39.869502
13993,-73.367347,-39.868915
13992,-73.362359,-39.868915
13991,-73.361773,-39.868035
13990,-73.360893,-39.868035
13989,-73.360013,-39.867155
13988,-73.354146,-39.867155
13987,-73.353265,-39.866275
13986,-73.348278,-39.866275
13985,-73.347398,-39.865395
13984,-73.340945,-39.865395
13983,-73.340065,-39.864515
13982,-73.337424,-39.864515
13981,-73.335958,-39.863048
13980,-73.334197,-39.863048
13979,-73.332437,-39.861288
13978,-73.331851,-39.861288
13977,-73.330971,-39.860408
13976,-73.33009,-39.860408
13975,-73.32833,-39.858648
13974,-73.32745,-39.858648
13973,-73.32657,-39.858061
13972,-73.325984,-39.858061
13971,-73.325103,-39.857181
13970,-73.320703,-39.857181
13969,-73.319236,-39.855421
13968,-73.315129,-39.855421
13967,-73.314249,-39.854541
13966,-73.313369,-39.854541
13965,-73.312489,-39.853661
13964,-73.310142,-39.853661
13963,-73.308382,-39.855421
13962,-73.306622,-39.855421
13961,-73.305155,-39.857181
13960,-73.304275,-39.857181
13959,-73.303395,-39.858061
13958,-73.301635,-39.858061
13957,-73.299875,-39.859528
13956,-73.299288,-39.859528
13955,-73.298408,-39.860408
13954,-73.297528,-39.860408
13953,-73.294888,-39.863048
13952,-73.294595,-39.862461
13951,-73.294595,-39.861581
13950,-73.294301,-39.861288
13949,-73.293421,-39.861288
13948,-73.292541,-39.860408
13947,-73.286674,-39.860408
13946,-73.286381,-39.860115
13945,-73.286967,-39.859235
13944,-73.286967,-39.858354
13943,-73.285794,-39.857181
13942,-73.283447,-39.857181
13941,-73.28286,-39.856594
13940,-73.283741,-39.856008
13939,-73.283741,-39.855128
13938,-73.284621,-39.854248
13937,-73.284621,-39.853367
13936,-73.285794,-39.852194
13935,-73.286674,-39.852781
13934,-73.288434,-39.853074
13933,-73.293421,-39.847794
13932,-73.294301,-39.848087
13931,-73.294888,-39.848674
13930,-73.296648,-39.848674
13929,-73.297528,-39.848087
13928,-73.298408,-39.848087
13927,-73.299288,-39.847207
13926,-73.303395,-39.847207
13925,-73.305155,-39.845447
13924,-73.305742,-39.845447
13923,-73.306622,-39.844567
13922,-73.316009,-39.844567
13921,-73.316596,-39.845447
13920,-73.317476,-39.845447
13919,-73.318356,-39.846327
13918,-73.319236,-39.846327
13917,-73.324223,-39.851314
13916,-73.325103,-39.851314
13915,-73.32657,-39.853074
13914,-73.32833,-39.853074
13913,-73.32921,-39.853661
13912,-73.33009,-39.853661
13911,-73.330971,-39.854541
13910,-73.331557,-39.854541
13909,-73.332437,-39.855421
13908,-73.334197,-39.855421
13907,-73.335078,-39.856301
13906,-73.336544,-39.856301
13905,-73.337424,-39.857181
13904,-73.340065,-39.857181
13903,-73.340945,-39.858061
13902,-73.342411,-39.858061
13901,-73.343291,-39.858648
13900,-73.345932,-39.858648
13899,-73.346812,-39.859528
13898,-73.350039,-39.859528
13897,-73.350919,-39.860408
13896,-73.355906,-39.860408
13895,-73.356786,-39.861288
13894,-73.360893,-39.861288
13893,-73.361773,-39.862168
13892,-73.36676,-39.862168
13891,-73.36764,-39.863048
13890,-73.369107,-39.863048
13889,-73.369987,-39.863635
13888,-73.371747,-39.863635
13887,-73.372334,-39.864515
13886,-73.373507,-39.864515
13885,-73.374094,-39.865395
13884,-73.375854,-39.865395
13883,-73.376734,-39.866275
13882,-73.377614,-39.866275
13881,-73.378494,-39.867155
13880,-73.379081,-39.867155
13879,-73.379961,-39.868035
13878,-73.380841,-39.868035
13877,-73.381721,-39.868622
13876,-73.382601,-39.868915
13875,-73.387588,-39.873609
13874,-73.401669,-39.873902
13873,-73.402256,-39.873316
13872,-73.402256,-39.872435
13871,-73.402842,-39.871555
13870,-73.402842,-39.869209
13869,-73.403429,-39.868915
13868,-73.404309,-39.868915
13867,-73.405483,-39.867448
13866,-73.405483,-39.865982
13865,-73.404309,-39.864515
13864,-73.403429,-39.864515
13863,-73.400789,-39.862168
13862,-73.399909,-39.862168
13861,-73.396975,-39.859235
13860,-73.397269,-39.858354
13859,-73.395509,-39.856594
13858,-73.395509,-39.855128
13857,-73.396389,-39.854248
13856,-73.396389,-39.852487
